date,Title,Content,tokens
2023-06-30T07:02:00,중흥 토건 대표 재건축 개발 사업 수주 다크호스 부상,중흥 토건 호남 지역 대표 중흥 그룹 대표 계열사 계열사 인수 스코어 기업 순위 토건 매출 전년 대비 급증 기업 순위 계단 대표 중흥 토건 경력 내부 인사 대표 건축 입사 건설 현장 중심 근무 그동안 관리 성과 인정받 상무 승진 토건 대표 자리 대표 승진 배경 중흥 토건 건축 개발 수주 성과 토건 전체 건설사 도시 정비 사업 실적 대형 건설사 제외 순위 기록 도시 정비 사업 주액 당시 전체 건설사 도시 정비 사업 수주 클럽 토건 도시 정비 사업 수주 성과 건설 건설 엔지니어링 다음 순위 대형 건설사 어깨 평가 토건 지방 재건축 개발 현장 공략 실적 가구 이상 사업장 가구 선화 구역 가구 구역 개발 도시 환경 정비 사업 가구 반월 지구 주택 개발 가구 토건 도시 정비 사업 신설 전략 접근 규모 성과 토건 동안 도시 정비 사업 수주 금액 전국구 건설사 도약 목표 수도 지역 집중 공략 토건 부원 아파트 재건축 정비 사업 가로 주택 정비 사업 수주 명학 시장 구역 가로 주택 정비 사업 수주 성공 사업 일대 지하 지상 규모 아파트 가구 오피스텔 근린 생활 시설 부대 복리 시설 사업 수주 급액 중흥 토건 올해 상반기 수주 정비 사업 가구 수주 급액 집계 토건 도시 정비 사업 도시 개발 사업 수주 달성 계획 기사 섹션 분류 기사 추천,호남 지역 대표 그룹 대표 계열사 계열사 인수 스코어 기업 순위 매출 급증 기업 순위 계단 대표 경력 내부 인사 대표 건축 입사 현장 중심 근무 관리 성과 인정받 상무 승진 대표 대표 승진 배경 건축 개발 수주 성과 도시 정비 실적 대형 순위 도시 정비 도시 정비 수주 클럽 도시 정비 수주 성과 엔지니어링 순위 대형 어깨 평가 지방 재건축 개발 현장 공략 실적 사업장 선화 개발 도시 환경 정비 반월 지구 주택 개발 도시 정비 신설 전략 접근 규모 성과 동안 도시 정비 수주 금액 전국구 도약 목표 수도 지역 공략 부원 재건축 정비 가로 주택 정비 수주 명학 시장 가로 주택 정비 수주 지하 지상 규모 오피스텔 근린 생활 시설 부대 복리 시설 수주 급액 수주 정비 수주 급액 집계 도시 정비 도시 개발 수주 달성 계획 추천
2023-09-04T19:45:00,망상 지구 토지 경매 중흥 토건 낙찰,망상 지구 기존 사업자 소유 토지 경매 중흥 토건 낙찰 지원 해당 부지 경매 단독 입찰 중흥 토건 낙찰 토건 그동안 망상 지구 개발 계획 관심 모기업 국내 건설사 시공 능력 순위 중흥 토건 망상 지구 개발 사업 대체 사업자 지정 공모 절차 돌입 최종 사업 시행 선정 예정 지역 사회 경매 상황 이번 입찰 반기 분위기 망상 지구 개발 사업 정상 기대 한편 입찰가 원대 경매 여자 유찰 하향 경매 최초 입찰가 토건 경매 단독 참여 낙찰,망상 지구 소유 토지 경매 낙찰 지원 부지 경매 입찰 낙찰 망상 지구 개발 계획 모기업 국내 시공 능력 순위 망상 지구 개발 대체 지정 공모 절차 돌입 시행 선정 지역 사회 경매 입찰 반기 분위기 망상 지구 개발 정상 입찰가 원대 경매 유찰 하향 경매 입찰가 경매 참여 낙찰
2023-07-10T17:08:00,토건 국토 상호 협력 평가 기업,중흥 토건 지난해 올해 우수 선정 중흥 토건 국토 실시 건설 사업자 상호 협력 평가 기업 선정 국토 실시 평가 중흥 토건 지난해 올해 우수 기업 선정 올해 평가 전년 단계 상승 중흥 토건 공사 수행 협력 업체 공정 평가 우수 협력 업체 선정 포상금 계약 행보 증보 면제 기회 협력 업체 상생 중흥 토건 출연 협력 중소기업 기술 경쟁력 강화 임금 격차 해소 상생 협력 프로그램 운영 한편 올해 최우수 등급 기업 건설사 중흥 토건 건설 한화 건설 기사 섹션 분류 기사 추천,선정 상호 협력 평가 기업 선정 평가 기업 선정 평가 공사 수행 협력 업체 공정 평가 협력 업체 선정 포상금 계약 행보 증보 면제 기회 협력 업체 상생 출연 협력 중소기업 기술 경쟁력 강화 임금 격차 해소 상생 협력 프로그램 운영 최우수 등급 기업 한화 추천
2023-10-06T14:04:00,중흥 토건 건설 장비 전문 실시,중흥 토건 건설 장비 안전사고 예방 임직원 대상 지난달 건설 장비 전문 실시 중흥 토건 따르 이번 외부 장비 점검 전문 기관 현장 실무 담당 중흥 토건 관리 감독자 안전관 리자 대상 사업장 전체 북부 남부 지역 차례 진행 내용 최근 건설업 중대 재해 발생 건설 기계 콘크리트 펌프 굴착기 덤프트럭 주제 장비 특성 해당 장비 주요 점검 항목 최근 사고 사례 안전 관리 대책 구성 중흥 토건 임직원 전문 교육 내용 실무 전문 함양 도모 안전 의식 책임 증진 기회 현장 건설 기계 관리 이번 교육 내용 효율 적용 사고 예방 힘쓰,장비 안전사고 예방 임직원 대상 장비 전문 외부 장비 점검 전문 기관 현장 실무 담당 관리 감독자 안전관 리자 대상 사업장 북부 남부 지역 차례 내용 중대 재해 발생 기계 콘크리트 펌프 굴착기 덤프트럭 주제 장비 특성 장비 점검 항목 사고 사례 안전 관리 대책 구성 임직원 전문 교육 내용 실무 전문 함양 도모 안전 의식 책임 증진 기회 현장 기계 관리 교육 내용 효율 사고 예방 힘쓰
2023-09-19T10:46:00,중흥 토건 정비 사업 수주,중흥 그룹 중흥 토건 올해 하반기 정비 사업 수주 수주 규모 연말 목표 토건 따르 최근 규모 구역 개발 정비 사업 중흥 토건 선정 사업 부지 지하 지상 규모 아파트 가구 근린 생활 시설 부대 복리 시설 사업 중흥 토건 일동 대영 아파트 재건축 정비 사업 가로 주택 정비 사업 수주 규모 일동 대영 아파트 재건축 정비 사업 지하 지상 아파트 가구 오피스텔 조성 사업 가로 주택 정비 사업 부지 지하 지상 높이 아파트 가구 조성 사업 수주 급액 토건 올해 상반기 안양 명학 시장 가로 주택 정비 사업 부원 아파트 재건축 정비 사업 번지 로주 택정 사업 수주 수주 급액 토건 관계자 현재 추진 예정 사업 수주 올해 연말 수주 실적 목표,그룹 정비 수주 수주 규모 연말 목표 규모 개발 정비 선정 부지 지하 지상 규모 근린 생활 시설 부대 복리 시설 일동 대영 재건축 정비 가로 주택 정비 수주 규모 일동 대영 재건축 정비 지하 지상 오피스텔 조성 가로 주택 정비 부지 지하 지상 높이 조성 수주 급액 안양 명학 시장 가로 주택 정비 부원 재건축 정비 로주 택정 수주 수주 급액 추진 수주 연말 수주 실적 목표
2023-05-08T13:43:00,중흥 토건 안양 명학 시장 구역 가로 주택 정비 사업 수주,중흥 토건 최근 경기 명학 시장 구역 가로 주택 정비 사업 선정 명학 시장 구역 가로 주택 정비 사업 번지 일대 지하 지상 아파트 가구 오피스텔 근린 생활 시설 조성 토건 따르 수주 급액 토건 올해 정비 사업 부원 아파트 재건축 정비 사업 번지 로주 택정 사업 계약 완료 부원 아파트 재건축 정비 사업 번지 일대 지하 지상 규모 아파트 가구 오피스텔 조성 수주 급액 번지 로주 택정 사업 번지 일대 지하 지상 아파트 가구 사업 수주 급액 중흥 토건 올해 상반기 수주 정비 사업 수주 급액 집계 토건 관계자 정비 사업 분야 성과 최선 기사 기사 섹션 분류 기사 추천,경기 명학 시장 가로 주택 정비 선정 명학 시장 가로 주택 정비 지하 지상 오피스텔 근린 생활 시설 조성 수주 급액 정비 부원 재건축 정비 로주 택정 계약 부원 재건축 정비 지하 지상 규모 오피스텔 조성 수주 급액 로주 택정 지하 지상 수주 급액 수주 정비 수주 급액 집계 정비 성과 추천
2023-05-08T10:30:00,중흥 토건 명학 시장 구역 가로 주택 정비 사업 수주,중흥 그룹 중흥 토건 올해 상반기 명학 시장 구역 가로 주택 정비 사업 전국 곳곳 정비 사업 수주 토건 지난달 명학 시장 구역 가로 주택 정비 사업 선정 명학 시장 구역 가로 주택 정비 사업 번지 일대 조성 수주 금액 지하 지상 규모 아파트 세대 오피스텔 근린 생활 시설 부대 복리 시설 예정 올해 중흥 토건 정비 사업 수주 이번 부원 아파트 재건축 정비 사업 번지 로주 택정 사업 수주 부원 아파트 재건축 정비 사업 번지 일대 지하 지상 규모 아파트 세대 오피스텔 조성 사업 수주 금액 번지 로주 택정 사업 번지 일원 지하 지상 아파트 세대 조성 사업 수주 금액 토건 올해 상반기 수주 정비 사업 세대수 세대 수주 급액 토건 관계자 올해 상반기 브랜드 임직원 노력 의미 성과 정비 사업 분야 성과 최선 기사 섹션 분류 기사 추천,그룹 명학 시장 가로 주택 정비 정비 수주 명학 시장 가로 주택 정비 선정 명학 시장 가로 주택 정비 조성 수주 금액 지하 지상 규모 오피스텔 근린 생활 시설 부대 복리 시설 정비 수주 부원 재건축 정비 로주 택정 수주 부원 재건축 정비 지하 지상 규모 오피스텔 조성 수주 금액 로주 택정 지하 지상 조성 수주 금액 수주 정비 세대수 수주 급액 임직원 노력 의미 성과 정비 성과 추천
2023-05-23T11:20:00,중흥 토건 건설 국제 표준 안전 보건 경영 시스템 인증 획득,중흥 그룹 중흥 토건 안전 보건 분야 최고 수준 국제 표준 안전 보건 경영 시스템 인증 획득 그룹 무등 소재 본사 회의실 안전 보건 경영 시스템 증서 수여식 진행 제정 세계 통용 근로자 안전 실용 제공 시스템 사업장 안전 보건 정책 점검 지속 개선 방안 모색 부여 중흥 토건 이번 인증 동안 과정 평가 심사 통과 수준 현장 안전 체계 구축 방침 중흥 토건 대표 이사 이번 인증 지금 중흥 안전 현장 노력 국제 인정받 계기 현재 안주 안전 건설 현장 발전 건설사 최선 기사 기사 섹션 분류 기사 추천,그룹 안전 보건 표준 안전 보건 경영 시스템 인증 획득 그룹 무등 소재 본사 회의실 안전 보건 경영 시스템 증서 수여식 제정 통용 근로자 안전 실용 시스템 사업장 안전 보건 정책 점검 개선 방안 모색 부여 인증 동안 평가 심사 통과 현장 안전 체계 구축 방침 대표 이사 인증 안전 현장 노력 인정받 안주 안전 현장 발전 추천
2023-05-08T13:51:00,중흥 그룹 중흥 토건 명학 시장 구역 가로 주택 정비 사업 수주,중흥 그룹 중흥 토건 올해 상반기 명학 시장 구역 가로 주택 정비 사업 전국 곳곳 정비 사업 수주 지난달 중흥 토건 명학 시장 구역 가로 주택 정비 사업 투시도 선정 이번 수주 명학 시장 구역 가로 주택 정비 사업 일대 조성 수주 급액 지하 지상 규모 아파트 세대 오피스텔 근린 생활 시설 부대 복리 시설 예정 올해 중흥 토건 정비 사업 수주 이번 부원 아파트 재건축 정비 사업 번지 로주 택정 사업 계약 완료 부원 아파트 재건축 정비 사업 일대 지하 지상 규모 아파트 세대 오피스텔 조성 내용 수주 급액 번지 로주 택정 사업 일원 지하 지상 아파트 세대 조성 사업 수주 급액 중흥 토건 올해 상반기 수주 정비 사업 세대수 세대 수주 급액 집계 토건 관계자 올해 상반기 브랜드 임직원 노력 의미 성과 정비 사업 분야 성과 최선 기사 기사 섹션 분류 기사 추천,그룹 명학 시장 가로 주택 정비 정비 수주 명학 시장 가로 주택 정비 투시도 선정 수주 명학 시장 가로 주택 정비 조성 수주 급액 지하 지상 규모 오피스텔 근린 생활 시설 부대 복리 시설 정비 수주 부원 재건축 정비 로주 택정 계약 부원 재건축 정비 지하 지상 규모 오피스텔 조성 내용 수주 급액 로주 택정 지하 지상 조성 수주 급액 수주 정비 세대수 수주 급액 집계 임직원 노력 의미 성과 정비 성과 추천
2023-05-08T10:33:00,중흥 토건 명학 시장 구역 가로 주택 정비 사업 수주,상반기 안양 세대 규모 중흥 토건 올해 상반기 전국 곳곳 정비 사업 수주 성과 올리 토건 지난달 명학 시장 구역 가로 주택 정비 사업 선정 이번 수주 명학 시장 구역 가로 주택 정비 사업 경기 안양 안구 일대 조성 수주 급액 지하 지상 아파트 세대 오피스텔 근린 생활 시설 부대 복리 시설 예정 올해 중흥 토건 정비 사업 수주 이번 부원 아파트 재건축 정비 사업 번지 로주 택정 사업 계약 완료 부원 아파트 재건축 정비 사업 일대 지하 지상 규모 아파트 세대 오피스텔 조성 프로젝트 수주 급액 가로 주택 정비 사업 일원 지하 지상 아파트 세대 조성 사업 수주 급액 중흥 토건 올해 상반기 수주 정비 사업 세대수 세대 수주 급액 집계 토건 관계자 올해 상반기 브랜드 임직원 노력 의미 성과 정비 사업 분야 성과 최선 기사 기사 섹션 분류 기사 추천,안양 규모 정비 수주 성과 올리 명학 시장 가로 주택 정비 선정 수주 명학 시장 가로 주택 정비 경기 안양 안구 조성 수주 급액 지하 지상 오피스텔 근린 생활 시설 부대 복리 시설 정비 수주 부원 재건축 정비 로주 택정 계약 부원 재건축 정비 지하 지상 규모 오피스텔 조성 프로젝트 수주 급액 가로 주택 정비 지하 지상 조성 수주 급액 수주 정비 세대수 수주 급액 집계 임직원 노력 의미 성과 정비 성과 추천
