date,Title,Content,tokens
2022-01-05T08:08:00,분기 편안 실적 밸류 매력 베스트,목표 베스트 투자 증권 분기 안정 실적 건설 밸류 메리트 가지 표주 유지 베스트 투자 증권 따르 작년 분기 매출액 전년 동기 대비 감소 센서스 대비 하회 전망 반면 영업 이익 전년 동기 대비 감소 센서스 영업 이익 부합 호실 기록 기대 베스트 투자 증권 연구원 호실 원인 주택 부문 매출 기여 확대 마진 레벨 상승세 지속 기인 분기 통상 동종 업체 해외 부문 충당 설정 멘탈 건설 전반 주가 횡보 이어지 가운데 상대 밸류 메리트 주가 맞추 흐름 지속 대형 건설 평균 주당 자산 설명 기사 기사 섹션 분류 안내,목표 베스트 투자 증권 안정 실적 밸류 메리트 가지 표주 유지 베스트 투자 증권 따르 작년 매출액 전년 동기 대비 감소 센서스 대비 하회 전망 반면 영업 이익 전년 동기 대비 감소 센서스 영업 이익 부합 호실 기록 기대 베스트 투자 증권 연구원 호실 원인 주택 부문 매출 기여 확대 마진 레벨 상승세 지속 기인 통상 동종 업체 해외 부문 충당 설정 멘탈 전반 주가 횡보 이어지 상대 밸류 메리트 주가 맞추 흐름 지속 대형 평균 주당 자산 설명 분류 안내
2022-10-16T15:35:00,포토 뉴스 역사 개발 이웃 기탁,역사 개발 행정 복지 센터 이웃 기탁 기사 기사 섹션 분류 안내,역사 개발 행정 복지 센터 이웃 기탁 분류 안내
2022-08-02T16:02:00,지산 원피 에프 브이 전달,경기 지식 정보 타운 지식 기반 산업 용지 입주 예정 기업 지산 원피 에프 브이 최근 취약 계층 전달 업체 지난해 금액 용도 전달 시장 집무실 기부금 전달식 시장 지산 원피 에프 브이 참여 사인 대표 현장 소장 관계자 참석 대표 지역 사회 이웃 나누 십시일반 정성 시장 모두 어렵 시기 이웃 사랑 실천 회사 감사 드리 필요 인사 이날 전달 기부금 경기 사회 복지 공동 금회 도움 필요 지역 취약 계층 사용 방침 기사 기사 섹션 분류 기사 추천,경기 지식 정보 타운 지식 기반 산업 용지 입주 예정 기업 지산 원피 에프 브이 최근 취약 계층 전달 업체 지난해 금액 용도 전달 시장 집무실 기부금 전달식 시장 지산 원피 에프 브이 참여 사인 대표 현장 소장 관계자 참석 대표 지역 사회 이웃 나누 십시일반 정성 시장 모두 어렵 시기 이웃 사랑 실천 회사 감사 드리 필요 인사 이날 전달 기부금 경기 사회 복지 공동 금회 도움 필요 지역 취약 계층 사용 방침 분류 추천
2022-04-06T15:15:00,지식 정보 타운 공사장 근로자 사망,기사 내용 요약 사인 규명 시일 전망 경기 지식 정보 타운 블록 공사 현장 현장 근로자 사고 병원 후송 경찰서 따르 이날 오전 현장 출입 차량 안내 신호수 굴착기 철골 기둥 인근 병원 후송 공사 현장 비추 폐쇄 회로 최초 발견자 진술 굴착기 신호수 충돌 확인 사인 규명 시일 사고 현장 최초 발견 굴착기 기사 경찰 조사 조끼 굴착기 확인 사람 진술 사고 현장 주변 비추 실정 경찰 사고 원인 조사 굴착기 충돌 여부 확인 하청 업체 소속 사고 현장 연면적 규모 지식 산업 센터 신축 공사비 중대 재해 처벌 대상 공사비 과실 인정 원청 하청 업체 관련 처벌 대상 기사 기사 섹션 분류 안내,내용 요약 사인 규명 시일 전망 경기 지식 정보 타운 블록 공사 현장 현장 근로자 사고 병원 후송 경찰서 따르 이날 오전 현장 출입 차량 안내 신호수 굴착기 철골 기둥 인근 병원 후송 공사 현장 비추 폐쇄 회로 최초 발견자 진술 굴착기 신호수 충돌 확인 사인 규명 시일 사고 현장 최초 발견 굴착기 경찰 조사 조끼 굴착기 확인 사람 진술 사고 현장 주변 비추 실정 경찰 사고 원인 조사 굴착기 충돌 여부 확인 하청 업체 소속 사고 현장 연면적 규모 지식 산업 센터 신축 공사비 중대 재해 처벌 대상 공사비 과실 인정 원청 하청 업체 관련 처벌 대상 분류 안내
2022-07-20T14:41:00,차세대 사업 진출,트리 에너지 업무 협약 탄소 에너지원 주목 사업 진출 최근 트리 에너지 설계 조달 시공 사업 업무 협약 체결 설립 트리 에너지 차세대 일체 용융염 원자로 주력 모델 개발 용융염 원자로 핵연료 냉각재 형태 용융염 고체 상태 액체 형태 연료 활용 방식 액체 연료 원자로 용융염 원자로 안전 우수 설치 산업 시설 공급 기당 메가와트 전력 공급 트리 에너지 세대 원자로 개발 인허가 단계 정부 지원 민간 자금 조달 소개 회사 최초 상업 일체 용융염 원자로 개발 상업 운전 돌입 목표 미래 성장 사업 육성 전략 강점 보유 석유 화학 플랜트 개발 사업 연계 산업 전력 열원 공급 일체 용융염 원자로 개발 설명 향후 사업 수소 암모니아 생산 연계 탄소 중립 실현 에너지 사업 발전 기술 개발 모색 계획 기사 섹션 분류 기사 추천,트리 에너지 업무 협약 탄소 에너지원 주목 사업 진출 최근 트리 에너지 설계 조달 시공 사업 업무 협약 체결 설립 트리 에너지 차세대 일체 용융염 원자로 주력 모델 개발 용융염 원자로 핵연료 냉각재 형태 용융염 고체 상태 액체 형태 연료 활용 방식 액체 연료 원자로 용융염 원자로 안전 우수 설치 산업 시설 공급 기당 메가와트 전력 공급 트리 에너지 세대 원자로 개발 인허가 단계 정부 지원 민간 자금 조달 소개 회사 최초 상업 일체 용융염 원자로 개발 상업 운전 돌입 목표 미래 성장 사업 육성 전략 강점 보유 석유 화학 플랜트 개발 사업 연계 산업 전력 열원 공급 일체 용융염 원자로 개발 설명 향후 사업 수소 암모니아 생산 연계 탄소 중립 실현 에너지 사업 발전 기술 개발 모색 계획 분류 추천
2022-06-12T11:01:00,르포 시간 공항 건설 순항,국내 최대 해상 매립 공항 활주로 항공기 착륙 공법 도입 대형 콘크리트 구조물 바다 국토 짜임 공항 건설 울릉군 인프라 확충 노력 공항 완공 시간 거리 준공 개항 목표 건설 공항 본격 다지기 작업 가운데 공항 조성 공사 순조 진행 공항 건설 주민 숙원 사업 정부 연륙교 도서 지역 교통 편의 추진 소형 공항 프로젝트 가운데 속도 사업 공항 일대 공항 부지 조성 바다 대형 콘크리트 구조물 케이슨 제작 영일 만항 현장 방문 공사 진척 상황 시간 여객선 입도 대부분 여객선 시간 뱃길 출발 경우 항구 이용 안팎 이동 기자단 시간 도착 버스 여객선 터미널 쾌속선 입항 뱃길 생각 파고 시간 롤러코스터 위아래 멀미 사람 다음 뱃길 시간 생각 출장 주변 시간 걸리 관광객 바이러스 감염증 사태 모두 외출 꺼리 지난해 공항 취재 방문 소식 방문 뱃길 하늘길 열리 편안 공항 생기 개항 항공기 하루 이용 공항 예비 조사 통과 본격 추진 시작 기본 계획 고시 기본 설계 선정 컨소시엄 마치 공사 착수 국토 지난달 공항 건설 공사 공정 연말 달성 목표 공사 진행 공항 남쪽 일원 인승 소형 항공기 취항 소형 공항 계획 계류장 여객기 경비행기 헬기 수용 활주로 항공기 내리 시간 공항 이용 운용 계획 육지 이어지 바다 공항 국내 최대 규모 해상 매립 공항 건설 정부 분기 사업비 투입 활주로 계류장 여객 터미널 부대시설 완성 그해 분기 시험 운영 정식 개항 시간표 제시 활주로 계류장 운영 국토 지방항 공청 여객 터미널 부대시설 국토 공항 개항 기존 소요 시간 안팎 단축 주민 교통 복지 향상 관광객 연간 이상 증가 예상 국내 최대 해상 매립 공항 공법 도입 활주로 필요 공항 평지 공항 육지 연결 해안 바다 매립 공항 부지 다지 활주로 방식 설계 해안 공항 부지 마련 공항 건설 국내 최초 공법 도입 케이슨 높이 아파트 규모 콘크리트 구조물 방파제 바깥쪽 해상 케이슨 일렬 바다 방파제 만들 안쪽 토사 공항 부지 마련 예정 해상 매립 필요 토사 공사 현장 맞닿 해발 높이 가두 동안 절취 확보 바다 설치 케이슨 대부분 바다 잠기 정도 높이 수면 노출 수면 노출 케이슨 토사 수면 높이 공항 만드 중요 공정 높이 규모 활주로 계류장 여객 터미널 주차장 건설 시작 최종 공청 공항 시설 국장 전국 피해 태풍 이삭 최대 파고 공항 부지 파도 수준 설계 설명 공항 부지 다지 제작 안전 설치 핵심 공항 케이슨 영일 만항 케이슨 제작 만들 제작 케이슨 앞바다 지난달 도착 제자리 케이슨 영일 만항 거치 케이슨 제작 제작 현장 케이슨 제작 작업 진행 작장 지석 소장 공항 건설 필요 케이슨 가운데 연말 제작 완료 현장 설치 목표 작업 진행 공항 들어서 평균 수심 최대 수심 케이슨 크기 자리 수심 타입 제작 케이슨 국내 제작 케이슨 가운데 케이슨 공항 지반 역할 안전 확보 중요 공항 현장 소장 케이슨 자리 잠수부 바닷속 바닥 고르 안정 확인 견고 케이슨 자체 하중 수중 안정 고정 추가 조치 필요 설명 케이슨 옮기 거리 무게 케이슨 바다 예인선 안전 운반 시속 속도 시간 현장 도달 현장 관계자 케이슨 공항 현장 옮기 연속 파고 이하 기상 확보 동안 이동 작업 가능 절개 우회 도로 개통 눈앞 울릉군 인프라 확충 계획 공항 현장 지난달 도착 자리 케이슨 육안 확인 케이슨 수심 정도 노출 케이슨 왼쪽 케이슨 작업 케이슨 방파제 사이 바다 공간 절취 토사 매립 공항 부지 현장 소장 절취 토사 공항 부지 매립 필요 토사 외부 추가 토사 반입 공항 부지 마련 가능 이달 절취 작업 우회 도로 사동 터널 개통 관련 공사 속도 공항 윤곽 드러나 주민 기대 울릉군 군수 공항 군민 숙원 사업 공항 주민 교통 편의 개선 기대 군수 공항 생기 관광객 예상 정부 숙박 편의 시설 인프라 확충 적극 계획 주종 국토 공항 정책 국장 공항 정부 추진 공항 가운데 최초 착공 공사 진행 사업 그간 공항 공항 국내 건설 과정 노하우 아쉬움 집약 공항 편리 짜임 공항 건설 기사 기사 섹션 분류 기사 추천,최대 해상 매립 공항 활주로 항공기 착륙 공법 도입 대형 콘크리트 구조물 바다 국토 짜임 공항 울릉군 인프라 확충 노력 공항 완공 시간 거리 준공 개항 목표 공항 본격 다지기 작업 공항 조성 공사 순조 진행 공항 주민 숙원 사업 정부 연륙교 도서 지역 교통 편의 추진 소형 공항 프로젝트 속도 사업 공항 일대 공항 부지 조성 바다 대형 콘크리트 구조물 케이슨 제작 영일 만항 현장 방문 공사 진척 상황 시간 여객선 입도 대부분 여객선 시간 뱃길 출발 경우 항구 이용 안팎 이동 기자단 시간 도착 버스 여객선 터미널 쾌속선 입항 뱃길 생각 파고 시간 롤러코스터 위아래 멀미 사람 다음 뱃길 시간 생각 출장 주변 시간 걸리 관광객 바이러스 감염증 사태 모두 외출 꺼리 지난해 공항 취재 방문 소식 방문 뱃길 하늘길 열리 편안 공항 생기 개항 항공기 하루 이용 공항 예비 조사 통과 본격 추진 시작 기본 계획 고시 기본 설계 선정 컨소시엄 마치 공사 착수 국토 지난달 공항 공사 공정 연말 달성 목표 공사 진행 공항 남쪽 일원 인승 소형 항공기 취항 소형 공항 계획 계류장 여객기 경비행기 헬기 수용 활주로 항공기 내리 시간 공항 이용 운용 계획 육지 이어지 바다 공항 최대 규모 해상 매립 공항 정부 사업비 투입 활주로 계류장 여객 터미널 부대시설 완성 그해 시험 운영 정식 개항 시간표 제시 활주로 계류장 운영 국토 지방항 공청 여객 터미널 부대시설 국토 공항 개항 기존 소요 시간 안팎 단축 주민 교통 복지 향상 관광객 연간 이상 증가 예상 최대 해상 매립 공항 공법 도입 활주로 필요 공항 평지 공항 육지 연결 해안 바다 매립 공항 부지 다지 활주로 방식 설계 해안 공항 부지 마련 공항 최초 공법 도입 케이슨 높이 아파트 규모 콘크리트 구조물 방파제 바깥쪽 해상 케이슨 일렬 바다 방파제 만들 안쪽 토사 공항 부지 마련 예정 해상 매립 필요 토사 공사 현장 맞닿 해발 높이 가두 동안 절취 확보 바다 설치 케이슨 대부분 바다 잠기 정도 높이 수면 노출 수면 노출 케이슨 토사 수면 높이 공항 만드 중요 공정 높이 규모 활주로 계류장 여객 터미널 주차장 시작 최종 공청 공항 시설 국장 전국 피해 태풍 이삭 최대 파고 공항 부지 파도 수준 설계 설명 공항 부지 다지 제작 안전 설치 핵심 공항 케이슨 영일 만항 케이슨 제작 만들 제작 케이슨 앞바다 지난달 도착 제자리 케이슨 영일 만항 거치 케이슨 제작 제작 현장 케이슨 제작 작업 진행 작장 지석 소장 공항 필요 케이슨 연말 제작 완료 현장 설치 목표 작업 진행 공항 들어서 평균 수심 최대 수심 케이슨 크기 자리 수심 타입 제작 케이슨 제작 케이슨 케이슨 공항 지반 역할 안전 확보 중요 공항 현장 소장 케이슨 자리 잠수부 바닷속 바닥 고르 안정 확인 견고 케이슨 자체 하중 수중 안정 고정 추가 조치 필요 설명 케이슨 옮기 거리 무게 케이슨 바다 예인선 안전 운반 시속 속도 시간 현장 도달 현장 관계자 케이슨 공항 현장 옮기 연속 파고 이하 기상 확보 동안 이동 작업 가능 절개 우회 도로 개통 눈앞 울릉군 인프라 확충 계획 공항 현장 지난달 도착 자리 케이슨 육안 확인 케이슨 수심 정도 노출 케이슨 왼쪽 케이슨 작업 케이슨 방파제 사이 바다 공간 절취 토사 매립 공항 부지 현장 소장 절취 토사 공항 부지 매립 필요 토사 외부 추가 토사 반입 공항 부지 마련 가능 이달 절취 작업 우회 도로 사동 터널 개통 관련 공사 속도 공항 윤곽 드러나 주민 기대 울릉군 군수 공항 군민 숙원 사업 공항 주민 교통 편의 개선 기대 군수 공항 생기 관광객 예상 정부 숙박 편의 시설 인프라 확충 적극 계획 주종 국토 공항 정책 국장 공항 정부 추진 공항 최초 착공 공사 진행 사업 그간 공항 공항 과정 노하우 아쉬움 집약 공항 편리 짜임 공항 분류 추천
2022-01-27T22:23:00,중대 재해 처벌 첫날 건설 현장 휴무,중대 재해 처벌 시행 첫날 대형 건설사 현장 작업 일시 중단 휴무 기업 여유 중소기업 대비 여력 자체 전전긍긍 보도 전국 최대 규모 재건축 공사 현장 하늘 대형 크레인 드넓 공사 현장 작업자 보이 공사 현장 중대 재해 처벌 시행 첫날 모습 업종 가운데 산재 건설 업계 필수 인력 제외 현장 노동자 대부분 출근 전국 주요 건설 현장 시행 첫날 대부분 작업 현대 건설 협력 사도 참여 안전 환경 관련 교육 시간 작업 대체 상당수 업체 연휴 기업 걱정 중대 재해 처벌 처벌 대상 사고 예방 안전 보건 책임자 직책 신설 관련 예산 인력 확대 중대 재해 성과 평가 중요 지표 포함 문제 경영 환경 중소기업 미만 이상 사업 경우 동안 적용 한시 유예 시간 대응 능력 부족 마찬가지 중소기업 특성 경영진 구속 하소연 광범위 규정 미완 시작 불리 중대 재해 처벌 예정 시행 들어가 기업 고민 커지 제보 뉴스 검색 채널 추가 기사 기사 섹션 분류 안내,중대 재해 처벌 시행 첫날 대형 건설사 현장 작업 일시 중단 휴무 기업 여유 중소기업 대비 여력 자체 전전긍긍 보도 전국 최대 규모 재건축 공사 현장 하늘 대형 크레인 드넓 공사 현장 작업자 보이 공사 현장 중대 재해 처벌 시행 첫날 모습 업종 산재 업계 필수 인력 제외 현장 노동자 대부분 출근 전국 주요 현장 시행 첫날 대부분 작업 현대 협력 사도 참여 안전 환경 관련 교육 시간 작업 대체 상당수 업체 연휴 기업 걱정 중대 재해 처벌 처벌 대상 사고 예방 안전 보건 책임자 직책 신설 관련 예산 인력 확대 중대 재해 성과 평가 중요 지표 포함 문제 경영 환경 중소기업 미만 이상 사업 경우 동안 적용 한시 유예 시간 대응 능력 부족 마찬가지 중소기업 특성 경영진 구속 하소연 광범위 규정 미완 시작 불리 중대 재해 처벌 예정 시행 들어가 기업 고민 커지 제보 뉴스 검색 채널 추가 분류 안내
2022-01-24T17:28:00,건물 현실 안전 문제,주상 복합 건물 진동 발생 관련 실험 결과 안전 문제 결론 오늘 오후 보도 자료 원인 밝혀내 주요 정밀 계측기 설치 어제 재현 실험 실시 회사 긴급 안전 진단 건물 안전 이상 추가 건축 학회 구조 전문가 도움 다수 사람 일정 리듬 진동 발생 주요 계측 확보 방식 실험 진행 단국 교수 입수 동영상 모니터 정도 주말 사이 진행 재현 실험 결과 종합 검토 이번 진동 소동 발생 충격 진동 크기 단위 수준 건물 최대 수준 충격 구조 안전 확보 안전 이상 설명 발생 진동 이상 진동 발생 건물 안전 의미 설명 진동 발생 원인 일종 현상 미세 진동 바닥 현상 교수 설계 시공 과정 문제점 건물 발생 복합 충격 건물 내부 사람 반복 동작 바닥 미세 떨리 현상 발생 진단 일부 제기 유리창 누수 단순 파손 이번 진동 입주 사용 과정 문제 기사 기사 섹션 분류 안내,주상 복합 건물 진동 발생 관련 실험 결과 안전 문제 결론 오늘 오후 보도 자료 원인 밝혀내 주요 정밀 계측기 설치 어제 재현 실험 실시 회사 긴급 안전 진단 건물 안전 이상 추가 건축 학회 구조 전문가 도움 다수 사람 일정 리듬 진동 발생 주요 계측 확보 방식 실험 진행 단국 교수 입수 동영상 모니터 정도 주말 사이 진행 재현 실험 결과 종합 검토 이번 진동 소동 발생 충격 진동 크기 단위 수준 건물 최대 수준 충격 구조 안전 확보 안전 이상 설명 발생 진동 이상 진동 발생 건물 안전 의미 설명 진동 발생 원인 일종 현상 미세 진동 바닥 현상 교수 설계 시공 과정 문제점 건물 발생 복합 충격 건물 내부 사람 반복 동작 바닥 미세 떨리 현상 발생 진단 일부 제기 유리창 누수 단순 파손 이번 진동 입주 사용 과정 문제 분류 안내
2022-11-30T11:16:00,주택 도시 개발 대상 세상 가구 중대 평형 각종 개발 호재 중심지 부상,일대 공급 세상 투시도 주택 도시 개발 사업 대상 선정 세상 지하 지상 개동 가구 규모 조성 전용 면적 구성 가구 공급 예정 가구 희소성 중대 평형 구성 특징 세상 일대 개발 호재 계획 미래 가치 발표 도시 기본 계획 자료 따르 단지 인접 촌선 지구 장유 진영 도시 개발 주축 포함 향후 대표 중심지 주목 개발 계획 인구 변화 주택 수요 변화 예측 조성 계획 마련 세상 세상 세상 브랜드 파워 걸맞 상품 자랑 세상 평면 세대 맞통 가능 선호도 판상 설계 채광 환기 세상 역량 집중 라이프 스타일 평면 플랫 적용 특징 구조 변경 자유 수납 극대 공간 예정 더불 대형 현관 트리 확장 안방 세탁 보조 주방 수납공간 제공 특화 상품 후드 세상 아파트 최초 도입 모터 적용 소음 줄이 조리 발생 유해 물질 빠르 제거 환기 연동 렌지 후드 스마트 공기 제어 시스템 에어 커튼 저감 식재 구성 도입 입주민 세대 생활 가능 전망 기사 기사 섹션 분류 안내,일대 공급 투시도 주택 도시 개발 사업 대상 선정 지하 지상 개동 가구 규모 조성 전용 면적 구성 가구 공급 예정 가구 희소성 중대 평형 구성 특징 일대 개발 호재 계획 미래 가치 발표 도시 기본 계획 자료 따르 단지 인접 촌선 지구 장유 진영 도시 개발 주축 포함 향후 대표 중심지 주목 개발 계획 인구 변화 주택 수요 변화 예측 조성 계획 마련 파워 걸맞 상품 자랑 평면 세대 맞통 가능 선호도 판상 설계 채광 환기 역량 집중 라이프 스타일 평면 플랫 적용 특징 구조 변경 자유 수납 극대 공간 예정 더불 대형 현관 트리 확장 안방 세탁 보조 주방 수납공간 제공 특화 상품 후드 아파트 최초 도입 모터 적용 소음 줄이 조리 발생 유해 물질 빠르 제거 환기 연동 렌지 후드 스마트 공기 제어 시스템 에어 커튼 저감 식재 구성 도입 입주민 세대 생활 가능 전망 분류 안내
2022-09-07T08:24:00,석유 화학 발주 증가 기대 주택 마진 개선 분기 하이,투자 증권 보수 해외 수주 전략 석유 화학 발주 사이클 공격 수주 전략 전개 가능 판단 투자 의견 매수 목표 주가 기존 유지 종가 하이 투자 증권 연구원 석유 화학 투자 향후 빠르 보이 가운데 다수 트랙 레코드 보유 석유 화학 부문 강자 분기 누적 기준 별도 수주 연간 계획 대비 달성 플랜트 부문 대비 잔여 수주 경우 카타르 라스 파이프라인 달성 가능 존재 연구원 설명 화학 수주 확정 파악 분기 실적 매출액 영업 이익 추정 매출액 지난해 기간 증가 영업 이익 감소 규모 자재 가격 인상 주택 마진 하락 주택 영위 대형 건설사 대비 분기 빠르 반영 파악 주택 마진 개선 분기 분석 자회사 건설 정비 사업 기성 증가 분기 대비 영업 이익 개선 흐름 판단 연구원 기준 자산 비율 주택 영위 대형 건설사 평균 대비 할인율 보이 설명 수준 대비 포인트 이상 상승 밸류 연말 빠르 주장 밸류 격차 감소 이유 주택 원가 상승 반영 마무리 분기 경상 수준 주택 부문 마진 기록 보이 주택 영위 건설사 대비 분기 정도 설명 해외 수주 상승 보이 이란 합의 결과 추가 기사 기사 섹션 분류 기사 추천,투자 증권 보수 해외 수주 전략 석유 화학 발주 사이클 공격 수주 전략 전개 가능 판단 투자 의견 매수 목표 주가 기존 유지 종가 하이 투자 증권 연구원 석유 화학 투자 향후 빠르 보이 다수 트랙 레코드 보유 석유 화학 부문 강자 누적 기준 별도 수주 연간 계획 대비 달성 플랜트 부문 대비 잔여 수주 경우 카타르 라스 파이프라인 달성 가능 존재 연구원 설명 화학 수주 확정 파악 실적 매출액 영업 이익 추정 매출액 지난해 기간 증가 영업 이익 감소 규모 자재 가격 인상 주택 마진 하락 주택 영위 대형 건설사 대비 빠르 반영 파악 주택 마진 개선 분석 자회사 정비 사업 기성 증가 대비 영업 이익 개선 흐름 판단 연구원 기준 자산 비율 주택 영위 대형 건설사 평균 대비 할인율 보이 설명 수준 대비 포인트 이상 상승 밸류 연말 빠르 주장 밸류 격차 감소 이유 주택 원가 상승 반영 마무리 경상 수준 주택 부문 마진 기록 보이 주택 영위 건설사 대비 정도 설명 해외 수주 상승 보이 이란 합의 결과 추가 분류 추천
