,date,media,url,category,category_sub,title,content
0,2021-11-04T14:09:00,뉴시스,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=003&aid=0010812734,경제,부동산,케이블카 강자 DL건설…관광인프라로 사업영토 확장,"기사내용 요약 ""대관람차 모노레일 짚와이어 등 사업 다각화 할 것""     DL건설이 케이블카 사업을 중심으로 관광 인프라 분야로 사업 영토를 확장하고 있다. 4일 DL건설에 따르면 지난해 1월 경기 파주 '임진각 평화 곤돌라(0.85㎞)' 프로젝트를 시작으로 지난 9월 전남 진도 해남 '울둘목 명량 해상 케이블카(0.92㎞)'까지 성공적으로 마무리하며 케이블카 사업 분야에서 두각을 나타내고 있다.  올해 말 준공 예정인 경기 화성 '제부도 해상 케이블카' 사업도 있다. 제부도와 전곡항을 잇는 구간에 2.12㎞ 규모의 케이블카를 조성하는 사업이다. DL건설은 또 4분기 중 인천 강화 '석모 해상 케이블카' 사업도 착공할 계획이다. 강화 본섬과 석모도를 잇는 1.8㎞의 해상 케이블카로, 강화도 외포리와 석모도 석포리에 각각 정류장을 설치해 바다와 함께 석모대교를 조망하는 코스로 구성됐다.  이외에도  경북 영덕 해상 케이블카  전남 담양 담양호(추월산) 케이블카 등 사업에서 업무협약을 체결하는 등 수주를 위한 행보를 이어가고 있다. DL건설 관계자는 ""DL건설만의 노하우와 '사업개발 사업관리 금융조달 시공'까지의 전 과정을 수월히 진행할 수 있는 역량 등을 통해 성과를 창출하고 있다""며 ""대관람차, 모노레일, 짚와이어 등 관광인프라 시장에서 입지를 더 공고히 할 것""이라고 말했다."
1,2021-12-24T10:40:00,더팩트,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=101&sid2=310&oid=629&aid=0000123472,경제,생활경제,"DL건설, '안전보건경영시스템(KOSHA-MS)' 인증 취득","ESG경영 기반 마련 ""업계 톱10 수준의 안전보건 역량 확보할 것""  DL건설이 '안전보건경영시스템(KOSHA MS)' 인증을 획득했다고 24일 밝혔다. DL건설에 따르면 KOSHA MS는 한국산업안전보건공단이 주관하는 최신 안전보건경영체제 인증으로 'KOSHA 18001'과 개정된 국제 표준인 'ISO 45001'의 장점을 결합한 형태다. DL건설은 고도화된 안전보건경영체제 구축을 목표로 지난 3월부터 인증 절차를 밟았으며 전사가 안전보건 분야의 역량 강화에 매진했다. 구체적으로 CEO 중심의  안전보건경영방침 선포  안전보건경영회의 개최  현장 순회 점검 등 전사 시스템 구축 및 운영 의지를 전파하는 '탑 다운(Top down)' 활동을 시작으로 시스템 강화 활동을 전사적으로 전개했다. 체계적 안전보건활동 전개 및 안전업무 표준화를 위해 지난 8월에는 'S NET (안전보건관리 전산시스템)'을 구축했다. 이와 함께 DL건설만의 독자적 프로세스로서, 위험성 평가와 연계, 일일 단위로 각 공종별 취약점을 사전 도출해 밀착 관리하는 'Daily SWPM(Safety Weak Point Management) Cycle' 제도를 구축해 운영하고 있다. 이외에도  본부별 안전보건 책임경영체제 기틀 마련  안전보건전담조직 CEO 직속 편제  정규직 중심 전문인력 배치(소규모 현장 전담 2인 이상 배치)  '근로자 현장 본사' 간 소통 강화  주기적 성과 측정 등도 함께 실시했다. DL건설 관계자는 ""안전보건은 지속가능경영을 이끌어낼 수 있는 필수 조건이며, 이에 따라 체계적이고 독자적인 안전보건 문화 확립이 필요하다""며 ""이번 인증 획득을 시작으로 앞으로 업계 'Top 10' 수준의 안전보건 역량을 확보할 것""이라고 말했다. 는 24시간 여러분의 제보를 기다립니다.  카카오톡  '제보' 검색  이메일    뉴스 홈페이지   bbs report write"
2,2021-12-06T11:09:00,한국경제,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=015&aid=0004637073,경제,부동산,"DL건설, 인천지역 소외계층 350가구에 김장 김치 나눔","""인천 대표 건설사, 사회공헌 적극 전개"" DL건설이 인천 만석동에 위치한 괭이부리말 인천쪽방상담소에서 '사랑의 김장 나눔' 행사를 진행했다고 6일 밝혔다. 이날 행사를 통해 DL건설은 인천  중구  동구  계양구 내 위치한 '쪽방촌' 전세대(320세대)와 일부 폐지수거노인(30세대) 세대에 김장 김치를 10kg씩 총 3.5t 분량을 전달했다. DL건설은 2009년 소외계층을 대상으로 진행하던 연탄 나눔 활동을 2017년 김장 김치 나눔으로 변경한 바 있다. DL건설을 '인천 소외 계층의 주거 환경 개선'을 목표로 사회공헌 활동을 지속 전개하고 있다. 지난해 인천 내 약 1500가구에 확산 소화기 및 가스 누출 차단기 등의 장비 구매비용 1억원을 전달했고 지난 6월 인천시와 인천사회복지공동모금회가 공동으로 추진하는 '우리집 공간 채움 프로젝트'에 3000만원을 기부한 바 있다.  DL건설은 인천 지역의 개발을 지속 선도하는 동시에 활발한 사회공헌 활동 전개를 통해 지역민으로부터 받은 사랑을 환원한다는 계획이다. DL건설 관계자는 ""인천시와 시민들께서 보내주신 관심과 성원이 있었기에 지금의 DL건설이 존재할 수 있었다""며 ""앞으로도 인천 지역을 대표하는 건설사로서, 지역과 사회를 위한 환원 활동을 적극적으로 전개할 계획""이라고 말했다."
3,2021-10-27T16:36:00,머니S,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=417&aid=0000748084,경제,부동산,"DL건설, 2022년 인턴사원 채용… 실무 중심 실습 후 정규직 기회","DL건설(옛 대림건설)이 '2022년 인턴사원 채용'을 실시한다. 27일 DL건설에 따르면 이번 채용은 4년제 정규대학교 이상 기졸업자 혹은 2022년 2월 졸업 예정자를 대상으로 진행된다. 제출 마감일 기준 학점 3.0 이상(4.5 만점 기준) 이상으로 인턴십 참여 및 다음해 2월 입사가 가능한 대상자라면 지원 가능하다. 모집 분야는  건축  설비  토목  안전  관리  영업 등이다. 이번 채용은 2015년부터 진행되고 있는 DL건설의 인턴사원 채용 가운데 가장 큰 규모다.  DL건설은 다음달 7일까지 자사 채용 홈페이지를 통해 지원서를 접수 받을 예정이다. 이후  서류 심사  AI(인공지능) 종합 역량 검사  면접 전형  채용 검진 등의 순으로 인턴사원을 최종 선발한다. 선발된 인턴사원은 부터 2월15일까지 약 6주의 인턴십 기간을 갖는다. DL건설은 해당 기간 인턴사원들의 성과를 바탕으로 최종 심사를 진행할 예정이다. 우수 평가자는 정규직으로 전환된다. 서류접수 기간 DL건설은 채용 홈페이지 내 각 모집 분야별로 '선배사원 이야기' 코너를 마련해 직무 내용 및 합격 팁(Tip) 등의 정보를 함께 제공하고 있다. '슬기로운 인턴생활'을 주제로 진행되는 DL건설의 인턴십은 현업에서의 실무 중심 교육 및 실습으로 구성됐다. 참가자들은 이번 인턴십을 통해 직무 역량을 강화할 뿐 아니라 회사 및 직무에 대한 적합도를 확인할 수 있다.  DL건설 관계자는 ""업계 '톱(Top)10' 도약을 이끌 우수 인재들의 많은 관심과 지원을 바란다""고 말했다."
4,2021-09-09T13:18:00,머니S,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=417&aid=0000733539,경제,부동산,"DL건설, ESG 채권 포함 '590억' 규모 공모사채 발행","DL건설이 기업신용등급 'A ' 상승 후 'ESG(환경 사회 지배구조) 채권'을 포함한 총 590억원 규모의 공모사채 발행에 성공했다. DL건설은 일반채권 2년물 200억원과 ESG채권 390억원으로 구성된 공모사채를 발행했다고 9일 밝혔다. 발행금리는  2년물 민평금리 대비 +10bp(1bp 0.01%포인트)  3년물 민평금리 대비 +1bp다. DL건설은 이번 채권 발행에 총 800억원의 자금이 쏠린 것으로 보고 있다. 앞서 한국기업평가는 지난 4월 DL건설의 신용등급을 'BBB+'에서 'A '로 상향 조정했다. 지난달에는 DL건설의 ESG지속가능채권에 최고 등급인 'ST1'을 부여했다.  DL건설 관계자는 ""기준금리 인상에 따른 조달시장의 관망세 확산 속에서 공모사채 발행이 성공적으로 이뤄져서 의미가 크다""며 ""특히 ESG채권 발행은 당사가 기업의 사회적 책임 실천을 위해 내딛는 첫발""이라고 밝혔다.  그러면서 ""신용등급 상승이 실적 향상으로 이어지는 모양새""라고 강조했다. DL건설 반기보고서에 따르면 올 상반기 매출액은 9113억원으로 전년동기대비 약 20% 증가했다. 부채비율과 유동성 비율은 각각 76.08%220% 수준으로 재무적 안정성을 확보했다는 평가다. DL건설은 올해 국토교통부의 시공능력평가에서 전년대비 5단계 상승한 12위에 이름을 올려 10위권 진입을 목전에 두고 있다. DL건설 관계자는 ""기업신용 A등급 대열에 이름을 올리며 주요 건설업체로 도약을 준비하고 있다""며 ""앞으로 '전문 디벨로퍼'로의 도약을 위해 매진할 것""이라고 강조했다."
5,2021-09-03T13:47:00,서울경제,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=101&sid2=261&oid=011&aid=0003958244,경제,산업/재계,"[시그널 FOCUS] DL건설, '대세'인 ESG채권 흥행도 실패한 이유","최대 1,000억 자금 조달 계획했다 물거품 DL 인지도 낮고 신설 법인 한계 극복 못해 어중간한 'A ' 등급에 ESG투자자도 외면   지난 1일 회사채 수요예측에 나선  DL건설(001880) 이 흥행에 실패했다. 올해 '대세'로 떠오른 ESG(환경 사회 지배구조)채권을 내세워 최대 1,000억 원 조달을 계획했지만 기관 수요가 800억 원에 그쳤다.  올 들어 ESG채권의 수요예측 경쟁률은 일반 회사채(5.5대 1) 보다 높게 나타나고 있어 DL건설의 저조한 결과는 IB(투자은행)업계에서 이례적으로 받아들여지고 있다. DL건설도 ESG 붐을 염두에 두고 300억원 규모로 발행하는 3년물을 ESG채권으로 계획했지만 시장의 반응은 차가웠다.  산업은행의 기업유동성지원기구(SPV)가 150억원을 인수한 것을 제외하면 DL건설 3년물 회사채에 들어온 실질적인 시장 주문은 310억 원에 불과했다. 수요를 턱걸이로 채우면서 목표한 1,000억 원 조달도 불가능해졌을 뿐 아니라 발행금리도 민평금리(민간 채권평가사들이 평가한 기업의 평균 금리) 대비 1bp(1bp 0.01%포인트)~10bp 수준으로 결정됐다. 동일한 신용등급(A )임에도 불과 이틀 전 모집액의 2배가 넘는 매수 주문을 받아 2.64대 1의 경쟁률을 기록한 삼양패키징(A )과도 대비된다. 시장에서는 DL건설의 참패에 대해 수요를 고려하지 않은 때문으로 분석했다. A 등급의 경우 AA보다는 BBB에 가까워 절대적인 투자 수요가 적은 편이다. 안정성을 중시하는 일반적인 회사채 투자자들이 잘 담지 않는 등급이기도 하다. 한 자산운용사의 채권 운용역은 ""일반적인 포트폴리오에는 절대 담지 않고 수익률 제고를 위해 가끔 인수하는 정도""라며 ""인수 목적이 애초에 다르기 때문에 ESG 여부는 중요치 않았을 것""이라고 말했다. 투자자들에게 DL 브랜드의 인지도가 낮은 영향도 컸다는 관측도 나온다. DL건설은 대림산업 계열사였던 삼호가 고려개발을 흡수합병하면서 탄생한 신설 법인이다. 저신용 회사채의 경우 안정성 대비 수익률이 높아 증권사의 리테일(개인 투자자) 수요가 많다. 대한항공이나 아시아나항공 등 개인들에게도 친숙한 기업이 대표적이다. 그러나 DL건설이라는 생소한 이름으로 시장에 등장하면서 매수세가 적었다는 분석이다. 아울러 저신용 회사채 시장의 또다른 주요 투자자는 지역 단위 농협이나 카드 캐피탈 등 여신전문금융회사인데 이들 역시 실적 변동성이 큰 건설업이나 해운업 회사채를 외면하는 경우가 많다. 채권 가격이 떨어지면 평가손실이 발생하고 캐리트레이드(금리 차에 따른 수익 실현) 여지도 사라지기 때문이다. 결국 만기까지 보유해 약속된 이자를 받거나 싼 값으로 시장에 처분할 수밖에 없다. 비싼 값에 샀지만 결국 전체 수익률을 갉아먹는 주범이 되는 것이다. 한편 본격적인 금리인상 국면에 접어들면서 저신용 회사채에 대한 투자심리는 약화되고 있다. A 등급 3년물 회사채 스프레드(국채와의 금리 차)는 7월 한때 148bp(1bp 0.01%포인트)까지 줄었다가 재차 상승해 지난 1일 기준 156bp를 기록했다."
6,2021-08-18T15:28:00,아이뉴스24,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=031&aid=0000619209,경제,부동산,"[초점] 작지만 강한 아우 디엘건설, 'e편한세상' 옷 입고 비상","턴키사업, 관광개발사업 등 민자개발사업 확대 통해 사업영역 다각화 모색 DL그룹의 계열사이자 종합건설업체 DL건설(옛 대림건설)이 모회사 브랜드 'e편한세상'을 공유하며, 안정된 수주 기반으로 지속적인 실적 상향이 기대된다는 전망이 나왔다. 지난해 7월 삼호와 고려개발의 합병으로 출범한 대림건설은 올해 3월 DL건설로 다시 한번 옷을 갈아입으면서 '2021년 시공능력평가'에서 전년 대비 5계단 올라 12위에 오르는 기염을 토했다. 18일 건설업계에 따르면 DL건설(디엘건설)은 올해 2분기 영업이익이 539억600만원으로 지난해 동기보다 16.53% 증가한 것으로 잠정 집계됐다. 매출은 4천938억6천100만원으로 44.92% 늘었고, 순이익은 363억1천만원으로 0.17% 증가했다. 송유림 한화투자증권 연구원은 ""실적 개선폭이 전년 동기 대비 큰 이유는 고려개발 합병(2020년 7월) 효과가 반영된 것""이라며 ""다만, 지난 분기와 비교해서도 매출 성장폭이 큰 것으로 파악된다""고 설명했다. 이어 ""올해 1분기는 비수기 영향으로 매출화가 더딘 반면, 2분기는 하반기 준공을 앞둔 현장에서의 기성 본격화로 건축 부문 매출 증가가 컸다""고 덧붙였다.  '삼호+고려개발 대림건설 DL건설'내공 갖춘 전통 강자 DL건설은 종합건설업체로서 크게 건축사업과 토목사업을 영위하고 있다. 건축사업은 일반 외주건축, 공공건축, 조경사업, 주택(재건축 재개발, 도급사업) 등, 토목사업의 경우 종합심사제, 종합평가낙찰제와 적격 공공공사, 민자 SOC, 턴키(Turn key, 일괄수주계약)사업 등을 위주로 참여한다. DL건설은 지난 1980년대 대림산업이 인수한 삼호주택에서 출발해 지난해 고려개발과 합병되며 대림건설로 사명을 변경한 뒤 지금에 이르렀다. 지난 1970~80년대 서울 강남지역에서의 대규모 주택 공급을 통해 국내 아파트 문화를 선도해온 주택의 명가로서 주택사업 부문에서의 오랜 노하우와 전통을 보유하고 있다. 최근 경기 변동에 민감한 주택부문 위주의 사업구조를 개선하기 위해 일반건축부문의 포트폴리오 비중을 높였다. 고려개발과의 합병을 통해 비주택사업 건축부문과 토목부문 역량을 강화하고, 디벨로퍼 사업추진을 위한 대형 건설사로 재도약하고자 했다. DL건설의 이 같은 노력이 통했음을 올해 시공순위에서 엿볼 수 있다. 국토교통부가 지난달 말 발표한 '2021년 건설업체 시공능력평가'에서 DL건설은 12위로 올라섰다. 이는 지난해보다 5계단 높은 순위이다. 1년 전 30위에서 17위로 크게 도약한 이후 또다시 한 번 10위권에 근접한 수치까지 다다랐다. DL건설의 상반기 신규수주는 약 1조원으로 연간 목표 3조원의 약 33%를 달성했으며, 주택 분양은 2천325세대로 연초 계획 6천700세대의 약 35%를 공급했다. 인허가 일정 지연 등으로 연간 분양 계획은 4천900세대로 소폭 낮아졌으나 전년도 분양공급 3천593세대와 비교해 증가가 예상된다.  모회사 DL이앤씨와 브랜드 공유 중장기 '레벨업' 기대 DL건설은 최대주주이자, 모회사인 DL이앤씨와 'e편한세상' 브랜드를 공유해 사용하고 있다. 모회사 브랜드 'e편한세상' 사용을 바탕으로 중장기적 관점에서도 수주와 분양 레벨업이 기대된다는 점이 점점 부각되고 있다. 또한, 현재 도시정비 미착공 수주잔고와 수주권 확보 물량이 3조원 수준으로 파악돼 일감 확보에는 차질이 없는 상황이다. 이어 올해 하반기에는 1만2천306세대 착공에 나서며 당초 목표를 충족할 전망이다. 오는 2022년 2만2천 세대, 2023년 2만4천 세대가 추가로 착공에 나설 계획이다. 신서정 SK증권 연구원은 ""분양물량의 경우 수주일정 지연으로 예상치를 하회했지만, 전년 평균 레벨 대비로는 안정적인 이익률을 기록하고 있다""고 말했다. 공정별 수주 전망도 밝다. 토목은 상반기까지 2천억원 수주, 3분기에 국내에서 4천억원, 4분기에는 해외에서 4천억원 규모의 수주를 앞두고 있다. 플랜트는 상반기 누적 기준 수주 6천억원으로, 해외에서 1조 이상의 수주가 가능할 예정이며 연간 2조원 내외로 목표치를 초과할 전망이다. DL건설 관계자는 ""토목부문에서는 전력구, 환경시설 등 실적 원가 확보 분야 집중 수주와 턴키사업, 관광개발 사업과 같은 민자개발사업 확대를 통해 점차 사업영역을 다각화해나갈 예정""이라며 ""건축부문에서는 실적 보유 분야(공공주택, 물류센터, 지식산업센터, 호텔, 자동차 판매시설 등)의 수주를 적극적으로 추진할 것""이라고 말했다. 이어 ""주택사업의 경우 분양성이 우수한 사업 추진을 통해 수익 실현이 가능한 양질의 수주물량을 확보할 예정""이라고 덧붙였다."
7,2021-12-04T11:01:00,국민일보,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=102&sid2=257&oid=005&aid=0001488920,사회,사회 일반,인천내일을여는집 사랑의 김장나눔 눈길,"DL건설 참여 사단법인 인천내일을여는집(이사장 이준모 목사) 인천쪽방상담소(소장 박종숙)에서는 3일 오후 4시 DL건설(조남창 대표이사)의 후원으로 인천 관내 쪽방주민들에게 김장김치 350박스(1박스 10㎏1575만 원 상당)를 전달해 힘든 일상을 보내고 있는 쪽방주민들의 경제적 부담을 덜어 주고, 추운 겨울 따뜻한 온기를 느낄 수 있도록 ""따뜻함을 함께하는 사랑의 김장 나눔"" 전달 행사를 가졌다고 밝혔다. 코로나19 장기화로 인해 쪽방주민들의 힘든 삶은 더 힘들어져 경제적 궁핍과 함께 겨울 한파는 일용직으로 생계를 이어가고 있는 분들은 실직과 함께 생계의 위협을 받고 있는 상황이다. 이러한 쪽방 주민들의 힘든 상황을 돕기 위해 DL건설에서는 삼호건설 시절부터 해서 올해까지 7년째 김장김치 및 연탄, 생필품 등 다양한 나눔 활동을 하고 있다. 2020년에는 코로나19로 인해 더 힘든 시기를 보내고 있는 쪽방 주민들을 위해  6월 2250만 원 상당의 식료품 지원, 2020년 10월에는 직원들이 합심해 모은 온누리 상품권 1만원권 3500장을 인천사회복지공동모금회를 통해 쪽방주민들에게 전달했다. 인천지역 쪽방주민들을 위한 DL건설의 선한 나눔 활동은 조남창 대표이사 이하 임직원들의 어려운 이웃과 함께 고통을 나누고자하는 따뜻한 마음에서 비롯되고 있다. 특별히 조남창 대표이사는 ""인천쪽방주민들에게 추운 겨울 조금이나마 따뜻한 온기가 전달이 된 것 같아 기쁘다'며 앞으로도 지역사회와 취약계층을 돕는데 힘이 되도록 하겠다.""고 밝혔다. DL건설의 따뜻한 김장 김치를 받은 황모씨는 ""김장김치가 겨울철 밥상에 유일한 반찬인데 김치 걱정 없이 겨울을 보낼 수 있어서 너무 감사하다""며 감사 인사를 전했다. 이러한 DL건설의 선한 기부활동을 응원하며 인천쪽방상담소 박종숙 소장은 ""쪽방주민들의 따뜻한 겨울나기를 위해 가장 필요한 김장김치를 기부해 주신 DL건설에 어려운 이웃들에게 한결같은 사랑과 관심으로 후원과 봉사에 감사드린다""며 ""쪽방주민들의 지역사회 내에서  건강한 삶을 영위할 수 있도록 지속적인 관심을 부탁한다""고 말했다."
8,2021-12-06T11:11:00,뉴스1,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=421&aid=0005766529,경제,부동산,"DL건설, 인천 쪽방촌에 김장 김치 기부 지역 공헌 이어갈 것","2009년부터 매년 연탄 나눔 2017년부터 김장 김치     DL건설이 인천 만석동에 위치한 괭이부리말 인천쪽방상담소에서 '사랑의 김장 나눔' 행사를 진행했다. DL건설은 지난 2009년부터 매년 소외계층을 대상으로 연탄 나눔을 진행하다 2017년부터는 김장 김치로 지원 품목을 변경했다. DL건설은 지난 3일 열린 행사를 통해 총 3.5톤의 김장 김치를 기부했다고 6일 밝혔다. 기부한 김치는 인천쪽방상담소를 통해 인천  중구  동구  계양구 내 위치한 쪽방촌(320가구) 및 일부 폐지수거노인(30가구)에 전달된다. DL건설은 김장 나눔 외에도 '인천 소외 계층의 주거 환경 개선'을 목표로 사회공헌 활동을 지속적으로 전개하고 있다. 지난해 인천 1500여 화재 취약 가구를 대상으로 확산 소화기 및 가스 누출 차단기 등의 장비를 구매하기 위한 비용 1억원을 전달한 바 있다.  지난 6월에는 인천시와 인천사회복지공동모금회가 공동으로 추진하는 '우리집 공간 채움 프로젝트'에는 3000만원을 기부한 바 있다. 해당 재원은 인천 만수동 소외계층 20가구의 소형가전 지원에 사용되기도 했다. DL건설의 이러한 사회공헌활동은 인천 시민으로부터 받은 사랑을 지역과 사회에 환원하는 의미다. DL건설 관계자는 ""인천시와 시민들께서 보내주신 관심과 성원이 있었기에 지금의 DL건설이 존재할 수 있었다""며 ""앞으로도 인천 지역을 대표하는 건설사로서, 지역과 사회를 위한 환원 활동을 적극적으로 전개하겠다""고 말했다."
9,2021-09-09T11:03:00,더팩트,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=101&sid2=261&oid=629&aid=0000105220,경제,산업/재계,"DL건설, 590억 원 규모 공모사채 발행 성공","""ESG채권 발행은 사회적 책임 실천 위한 첫발""  DL건설이 기업신용등급의 'A ' 상승 후 'ESG(환경 사회 지배구조) 채권' 발행에 성공했다.  DL건설은 총 590억원 규모의 공모사채 발행에 성공했다고 9일 밝혔다. 기준금리 인상에 따른 조달시장의 관망세 확산 속에서 성공적 발행이라 그 의미가 크다는 게 DL건설 측의 설명이다. NH투자증권과 KB증권이 대표 주관사를 맡은 금번 공모사채 발행은 일반 채권 2년물 200억 원과 ESG채권 390억 원으로 구성됐다. DL건설은 지난 1일 수요 예측을 실시했으며, 이번 발행에 총 800억 원의 자금이 쏠린 것으로 알려졌다. 앞서 지난달 13일 한국기업평가는 DL건설의 ESG지속가능채권에 최고 등급인 'ST1'을 부여한 바 있다. DL건설은 금번 ESG채권 발행을 통해 조성된 자원을 바탕으로 친환경 운송수단(우이신설경전철 등) 및 지속가능한 수자원 폐수처리(용인 하수처리장 등) 사업의 차환, 적정가격의 주택공급(금송구역 등 공공지원 민간임대주택), 사회 경제적 발전 및 역량 강화(중소 협력사 대상 금융지원) 등에 활용한다는 계획이다. 최근 DL건설은 기업신용 A등급 대열에 이름을 올리며 주요 건설사로의 도약을 준비하고 있다.  실적도 오름세다. 최근 DL건설의 상반기 매출액은 9113억 원으로 전년 동기의 7654억 원 대비 약 20% 증가했다. 같은 기간 당기순이익은 각각 1168억 원, 905억 원을 기록하며 전년의 상승세를 이어갔다. 또 부채비율 76.08%유동성비율 220% 수준으로 재무적 안정성을 확보하며 견조한 성장세를 보이고 있다. 올해 시공능력평가순위도 전년 대비 5단계 상승한 12위에 이름을 올리며, 10위권 진입을 목전에 두고 있다. DL건설 관계자는 ""금번 ESG채권 발행은 당사가 기업의 사회적 책임 실천을 위해 내딛는 첫발""이라며 ""앞으로도 '전문 디벨로퍼'로의 도약을 위해 매진할 것""이라고 말했다."
