,date,media,url,category,category_sub,title,content
0,2023-06-30T07:02:00,한경비즈니스,https://n.news.naver.com/mnews/article/050/0000066645?sid=101,경제,산업/재계,"이경호 중흥토건 대표, 재건축·재개발 사업 수주 성과…‘다크호스’ 부상 [2023 100대 CEO]","중흥토건은 호남 지역을 대표하는 중흥그룹의 대표 계열사다. 계열사인 중흥건설과 2021년 대우건설을 인수하며 CEO스코어 500대 기업 중 순위가 가장 많이 올랐다. 중흥토건의 2022년 매출은 11조1065억원으로 전년(1조7675억원) 대비 9조3390억원(528.4%) 급증해 500대 기업 내 순위가 326위에서 75위로 251계단이나 뛰어올랐다. 이경호 대표는 중흥토건에서 오랜 경력을 쌓아 온 내부 인사다. 이 대표는 1996년 중흥건설 건축부에 입사해 건설 현장을 중심으로 근무해 왔다. 2017년 1월 그동안의 관리 성과를 인정받아 상무로 승진했고 2020년 중흥토건 대표 자리에 올랐다. 이 대표의 승진 배경에는 중흥토건의 재건축 재개발 수주 성과가 손꼽힌다. 중흥토건은 2020년 전체 건설사 중 도시 정비 사업 실적 7위에 올라 대형 건설사를 제외하고는 가장 높은 순위를 기록했다. 도시 정비 사업 수주액 1조3550억원으로 당시 전체 9개 건설사뿐인 도시 정비 사업 수주 1조 클럽에도 올랐다. 중흥토건의 도시 정비 사업 수주 성과는 현대건설 포스코건설 롯데건설 GS건설 대림산업 현대엔지니어링의 바로 다음 순위로, 대형 건설사와 어깨를 나란히 했다는 점에서 높은 평가를 받고 있다. 중흥토건은 주로 지방 재건축 재개발 현장을 공략해 실적을 냈다. 1000가구 이상 사업장으로는 목포 서산온금(1007가구), 대전선화1구역(1828가구), 창원 상남산호구역 재개발 및 도시환경정비사업(3427가구), 창원 마산 반월지구 주택재개발(1954가구) 등이 있다. 중흥토건은 2015년부터 도시정비사업팀을 신설해 전략적인 접근에 나섰는데 대규모 성과를 거둔 것이다. 중흥토건이 2015년부터 5년 동안 도시 정비 사업에서 수주한 금액은 3조9000억원에 달했다. 2021년부터는 전국구 건설사 도약을 목표로 서울과 수도권 지역을 집중 공략하고 있다. 중흥토건은 지난 3월 부원아파트 소규모 재건축 정비 사업과 신월동 955 가로 주택 정비 사업을 수주했다. 이어 4월에는 경기도 안양시 명학시장구역 가로 주택 정비 사업 수주에 성공했다. 이 사업은 경기도 안양시 만안구 안양동 일대에 지하 4층지상 29층 규모에 아파트 219가구와 오피스텔 224실, 근린 생활 시설 및 부대 복리 시설 등을 짓는 사업이다. 수주 도급액은 1226억원이다. 이에 따라 중흥토건이 올해 상반기 수주한 정비 사업 가구 수는 총 925가구, 수주 도급액은 총 2365억원으로 집계됐다. 중흥토건은 2024년까지 도시 정비 사업에서 1조원, 도시 개발 사업에서 2조원의 수주를 달성할 계획이다. 기사 섹션 분류 안내 이 기사를 추천합니다"
1,2023-09-04T19:45:00,강원도민일보,https://n.news.naver.com/mnews/article/654/0000051167?sid=102,사회,지역,동해안경제자유구역 망상1지구 토지 경매 '중흥토건' 낙찰,"동해안권경제자유구역 망상1지구 기존 사업자인 동해이씨티 소유토지가 4일 경매를 통해 중흥토건에 낙찰됐다. 4일 강릉지원에서 열린 해당부지 231필지(187만여㎡)에 대한 2차 경매에서 380억1300만원으로 단독 입찰한 중흥토건이 낙찰됐다. 중흥토건은 그동안 망상1지구 개발계획에 관심을 보여오던 대우건설의 모기업이다. 대우건설은 국내 건설사 중 시공 능력 순위 3위이고, 중흥토건은 15위이다. 이에따라 동해안권경제자유구역청은 오는 10월부터 3개월여간 망상1지구 개발사업 대체사업자 지정을 위한 공모절차에 돌입, 2024년 1~2월 중 최종 사업시행자를 선정할 예정이다. 지역사회는 3차 경매까지 갈 뻔한 상황에서 이번 입찰을 반기는 분위기로, 망상1지구 개발사업 빠른 정상화에 대한 기대가 높아지고 있다. 한편 입찰가가 540억원대였던 1차 경매는 참여자가 없어 유찰, 30% 하향된 2차 경매 최초 입찰가는 380억9000만원이었다. 중흥토건이 경매에 단독 참여해 380억1300만원에 낙찰됐다."
2,2023-07-10T17:08:00,뉴시스,https://n.news.naver.com/mnews/article/003/0011964339?sid=101,경제,부동산,"중흥건설·토건, 국토부 상호협력평가 '최우수기업'","중흥토건, 지난해에 이어 올해도 최우수 선정     중흥건설과 중흥토건이 2023년 국토교통부에서 실시한 건설사업자간 상호협력평가에서 '최우수 기업'으로 선정됐다고 10일 밝혔다. 국토부에서 매년 실시하는 이 평가에서 중흥토건은 지난해에 이어 올해도 최우수 기업으로 선정됐다. 중흥건설은 올해 평가에서 전년보다 세 단계 상승했다. 중흥건설과 중흥토건은 공사를 수행한 협력업체 중 공정한 평가를 통해 우수 협력업체를 선정, 포상금과 계약이행보증보험 면제 기회 등을 주며 협력업체와의 상생을 이어가고 있다. 특히 중흥토건은 3년간 100억원을 출연해 협력 중소기업의 기술경쟁력 강화를 통한 임금격차 해소 등 상생협력 프로그램을 운영 중이다. 한편 올해 최우수 등급을 받은 대기업 건설사는 중흥건설과 중흥토건을 비롯해 DL이앤씨, 포스코이앤씨, GS건설, 한화, 호반, 계룡, 한양, 반도건설 등 모두 23곳이다. 기사 섹션 분류 안내 이 기사를 추천합니다"
3,2023-10-06T14:04:00,매일경제,https://n.news.naver.com/mnews/article/009/0005195625?sid=101,경제,부동산,"중흥건설 중흥토건, ‘건설장비 전문화’ 안전교육 실시","중흥건설과 중흥토건이 건설장비 안전사고 예방을 위해 임직원들을 대상으로 지난달 '건설장비 전문화' 안전교육을 실시했다. 6일 중흥건설 중흥토건에 따르면, 이번 안전교육은 외부 장비점검 전문기관을 통해 현장에서 실무를 담당하는 중흥건설 중흥토건의 관리감독자와 안전관리자 등을 대상으로 사업장 전체를 북부, 남부 지역으로 나눠 두 차례에 걸쳐 진행했다. 안전교육 내용은 최근 건설업계에서 중대재해가 자주 발생하는 건설기계인 콘크리트 펌프카, 이동식 크레인, 굴착기, 덤프트럭 등을 주제로 장비의 특성과 해당 장비의 주요 점검 항목, 최근 사고사례와 안전관리대책 등으로 구성됐다. 중흥건설 중흥토건 임직원은 ""보다 전문적인 교육 내용으로 실무에서 전문성 함양을 도모하고 안전의식과 책임감을 증진시키는 좋은 기회가 됐다""며 ""현장 내 건설기계 관리에 이번 교육 내용을 효율적으로 적용해 사고 예방에 힘쓰겠다""고 말했다."
4,2023-09-19T10:46:00,뉴시스,https://n.news.naver.com/mnews/article/003/0012098003?sid=102,사회,지역,"중흥토건, 광주·인천·부산 정비사업 수주 잇따라","중흥그룹 중흥토건은 올해 하반기 인천과 광주, 부산 등에서 정비사업을 잇따라 수주했다고 19일 밝혔다. 9월 현재 총 수주규모가 6071억원으로 연말까지 1조원을 목표로 하고 있다. 중흥토건에 따르면 최근 2014억원 규모'인천 송월구역 재개발정비사업'의 시공사로 중흥토건이 선정됐다. 이 사업은 인천시 중구 송월동 2만7826㎡ 부지에 지하 3층지상 34층 규모의 아파트 611가구와 근린생활시설, 부대복리시설 등을 짓는 사업이다. 이에 앞서 중흥토건은 지난 9일 '부산 일동대영아파트 소규모재건축정비사업'과 광주 산수동 가로주택정비사업'을 수주했다. 1071억원 규모의 '부산 일동대영아파트 소규모 재건축정비사업'은 부산진구 연지동에 지하 6층지상 36층, 아파트 220가구와 오피스텔 30실을 조성하는 사업이다. '광주 산수동 가로주택정비사업'은 광주 동구 산수동 7824㎡ 부지에 지하 2층지상 27층 높이의 아파트 196가구를 조성하는 사업으로 수주도급액은 621억원이다. 중흥토건은 올해 상반기에도 '안양 명학시장 가로주택정비사업'과 '부산 부원아파트 소규모재건축정비사업''서울 신월동 995번지 가로주택정비사업'을 수주했다. 9월 현재 총 수주도급액은 6071억원대에 달한다. 중흥토건 관계자는 ""현재 추진 중인 예정 사업지들을 수주해 올해 연말까지 1조원대 수주실적을 목표로 하고 있다""고 말했다."
5,2023-05-08T13:43:00,문화일보,https://n.news.naver.com/mnews/article/021/0002570588?sid=101,경제,산업/재계,"중흥토건, 안양 명학시장구역 가로주택정비사업 수주","중흥토건은 최근 경기 안양시 '명학시장구역 가로주택정비사업' 시공사로 선정됐다고 8일 밝혔다. 명학시장구역 가로주택정비사업은 안양 만안구 안양동 434 3번지 일대에 지하 4층∼지상 29층, 아파트 219가구와 오피스텔 224실 및 근린생활시설 등으로 조성된다. 중흥토건에 따르면 수주 도급액은 1226억 원이다.  중흥토건은 이로써 올해 3번째 정비사업을 따냈다고 밝혔다. 지난 3월에는 '부원아파트 소규모재건축정비사업'과 '신월동 955번지 가로주택정비사업'의 계약을 완료한 바 있다. 부원아파트 소규모재건축정비사업은 부산 부산진구 양정동 406 6번지 일대에 지하 4층∼지상 29층 규모로 아파트 168가구와 오피스텔 156실을 조성하는 것이다. 수주도급액 699억 원이다. 신월동 995번지 가로주택정비사업은 서울 양천구 신월동 995 1번지 일대에 지하 3층∼지상 13층 아파트 158가구를 짓는 사업으로, 수주도급액은 440억 원이다.  이에 따라 중흥토건이 올해 상반기 수주한 정비사업 수주도급액은 총 2365억 원으로 집계됐다. 중흥토건 관계자는 ""앞으로도 정비사업 분야에서 좋은 성과를 나타낼 수 있도록 최선을 다하겠다""고 말했다.   기사를 더 보고 싶다면?          기사 섹션 분류 안내 이 기사를 추천합니다"
6,2023-05-08T10:30:00,한국경제TV,https://n.news.naver.com/mnews/article/215/0001099946?sid=101,경제,부동산,"중흥토건, 명학시장구역 가로주택정비사업 수주","중흥그룹 중흥토건이 올해 상반기 명학시장구역 가로주택정비사업 등 전국 곳곳에서 활발히 정비사업을 수주하고 있다. 중흥토건은 지난달 29일 '명학시장구역 가로주택정비사업' 시공사로 선정됐다고 8일 밝혔다. 명학시장구역 가로주택정비사업은 경기도 안양시 만안구 안양동 434 3번지 일대에 조성되며 수주금액은 1,226억원이다. 지하 4층지상 29층 규모에 아파트 219세대와 오피스텔 224실, 근린생활시설과 부대복리시설이 들어설 예정이다. 올해 중흥토건의 정비사업 수주는 이번이 세 번째다. 앞서 지난 3월에는 '부원아파트 소규모재건축정비사업'과 '신월동 955번지 가로주택정비사업'을 수주한 바 있다. 부원아파트 소규모재건축정비사업은 부산시 부산진구 양정동 406 6번지 일대에 지하 4층지상 29층 규모의 아파트 168세대, 오피스텔 156실을 조성하는 사업이다. 수주금액은 699억원이다. 신월동 995번지 가로주택정비사업은 서울시 양천구 신월동 995 1번지 일원에 지하 3층지상 13층 아파트 158세대를 조성하는 사업으로 수주금액은 440억원이다. 중흥토건이 올해 상반기 수주한 정비사업의 세대수는 총 925세대, 수주도급액은 2,365억원이다. 중흥토건 관계자는 ""올해 상반기 브랜드 인지도와 임직원들의 노력을 통해 의미 있는 성과를 거둘 수 있었다""며 ""앞으로도 정비사업 분야에서 좋은 성과를 나타낼 수 있도록 최선을 다하겠다""고 말했다. 기사 섹션 분류 안내 이 기사를 추천합니다"
7,2023-05-23T11:20:00,머니S,https://n.news.naver.com/mnews/article/417/0000922947?sid=102,사회,지역,"중흥토건·건설, 국제표준 '안전보건경영시스템' 인증 획득","중흥그룹 중흥건설과 중흥토건이 안전 보건 분야 최고 수준의 국제 표준 '안전보건경영시스템(ISO45001)' 인증을 획득했다. 중흥그룹은 지난 22일 광주광역시 북구 무등로 소재 본사 대회의실에서 'ISO45001 2018 안전보건경영시스템 인증서 수여식'을 진행했다고 23일 밝혔다. 2018년 제정된 ISO45001은 세계적으로 통용되고 있는 근로자 안전을 위한 실용적인 솔루션을 제공하는 시스템이다. 사업장 내 안전 및 보건 정책을 철저히 점검하고, 지속적인 개선방안을 모색하는 곳에 부여된다. 중흥건설과 중흥토건은 이번 인증을 받기 위해 3개월 동안 과정을 거쳐 평가를 받았고, 심사를 통과함에 따라 수준 높은 현장 안전 체계를 구축해 나갈 방침이다. 이경호 중흥토건 대표이사는 ""이번 인증은 지금까지 중흥이 안전한 현장을 위해 노력했던 것들을 국제적으로 인정받는 계기가 됐다는 점에서 의미가 깊다""며 ""현재에 안주하지 않고 안전한 건설 현장을 위해 더욱 발전해 나가는 건설사가 될 수 있도록 최선을 다하겠다""고 말했다.   기사를 더 보고 싶다면?          기사 섹션 분류 안내 이 기사를 추천합니다"
8,2023-05-08T13:51:00,이데일리,https://n.news.naver.com/mnews/article/018/0005480629?sid=101,경제,부동산,"'중흥그룹 중흥토건, 명학시장구역 가로주택정비사업 수주","중흥그룹 중흥토건이 올해 상반기 명학시장구역 가로주택정비사업 등 전국 곳곳에서 활발히 정비사업을 수주하고 있다고 8일 밝혔다.  먼저 지난달 29일 중흥토건은 '명학시장구역 가로주택정비사업( 투시도 )' 시공사로 선정됐다. 이번에 수주한 '명학시장구역 가로주택정비사업'은 경기도 안양시 만안구 안양동 일대에 조성되며 수주도급액은 1226억원이다. 지하 4층지상 29층 규모에 아파트 219세대와 오피스텔 224실, 근린생활시설 및 부대복리시설 등이 들어설 예정이다. 올해 중흥토건의 정비사업 수주는 이번이 세 번째다. 앞서 지난 3월에는 '부원아파트 소규모재건축정비사업'과 '신월동 995번지 가로주택정비사업'의 계약을 완료한 바 있다. '부원아파트 소규모재건축정비사업'은 부산광역시 부산진구 양정동 일대에 지하 4층지상 29층 규모의 아파트 168세대, 오피스텔 156실을 조성하는 내용을 담고 있다. 수주도급액 699억원이다. '신월동 995번지 가로주택정비사업'은 서울특별시 양천구 신월동 일원에 지하 3층지상 13층 아파트 158세대를 조성하는 사업이며, 수주도급액은 440억원이다.  이에 따라 중흥토건이 올해 상반기 수주한 정비사업의 세대수는 총 925세대, 수주도급액은 2365억원으로 집계됐다. 중흥토건 관계자는 ""올해 상반기 브랜드 인지도와 임직원들의 노력을 통해 의미 있는 성과를 거둘 수 있었다""며 ""앞으로도 정비사업 분야에서 좋은 성과를 나타낼 수 있도록 최선을 다하겠다""고 말했다.   기사를 더 보고 싶다면?          기사 섹션 분류 안내 이 기사를 추천합니다"
9,2023-05-08T10:33:00,아이뉴스24,https://n.news.naver.com/mnews/article/031/0000744961?sid=101,경제,부동산,"중흥토건, 명학시장구역 가로주택정비사업 수주","올 상반기 안양, 부산, 서울 등 925세대 규모 2365억원 중흥토건이 올해 상반기 전국 곳곳에서 정비사업 수주 성과를 올리고 있다. 중흥토건은 지난달 29일 '명학시장구역 가로주택정비사업' 시공사로 선정됐다고 8일 밝혔다. 이번에 수주한 '명학시장구역 가로주택정비사업'은 경기 안양 만안구 안양동 일대에 조성되며 수주도급액은 1천226억원이다. 지하 4층지상 29층, 아파트 219세대와 오피스텔 224실, 근린생활시설 및 부대복리시설 등이 들어설 예정이다. 올해 중흥토건의 정비사업 수주는 이번이 세 번째다. 앞서 지난 3월에는 '부원아파트 소규모재건축정비사업'과 '신월동 955번지 가로주택정비사업' 계약을 완료한 바 있다. 부원아파트 소규모재건축정비사업은 부산 부산진구 양정동 일대에 지하 4층지상 29층 규모의 아파트 168세대, 오피스텔 156실을 조성하는 프로젝트다. 수주도급액 699억원이다. 신월동 가로주택정비사업은 서울 양천구 신월동 일원에 지하 3층지상 13층, 아파트 158세대를 조성하는 사업이며, 수주도급액은 440억원이다. 이에 따라 중흥토건이 올해 상반기 수주한 정비사업의 세대수는 925세대, 수주도급액은 2천365억원으로 집계됐다. 중흥토건 관계자는 ""올해 상반기 브랜드 인지도와 임직원들의 노력을 통해 의미 있는 성과를 거둘 수 있었다""며 ""앞으로도 정비사업 분야에서 좋은 성과를 나타낼 수 있도록 최선을 다하겠다""고 말했다.   기사를 더 보고 싶다면?          기사 섹션 분류 안내 이 기사를 추천합니다"
